review_id,review_snippet,score,pred_sentiment,action,summary,ner_locations,Discount_Code,true_sentiment,Rec_1_City,Rec_1_Country,Rec_1_Reason,Rec_1_Activities,Rec_2_City,Rec_2_Country,Rec_2_Reason,Rec_2_Activities,Rec_3_City,Rec_3_Country,Rec_3_Reason,Rec_3_Activities
8814583e-8dc8-4403-b473-8abef01b0847,good value location not kid friendly area recommen...,4,positive,RECOMMENDATION,"The hotel offers good value and a great city view, but the area is not kid-friendly and lacks certain amenities.",sydney,,positive,Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Vienna,Austria,RAG_Activity_Match,"Opera visit, Schnitzel tasting",Nicosia,Cyprus,RAG_Activity_Match,"Cultural tour, Local tavern night"
5d6fc435-c3ed-4522-ad92-d0ebb91e2311,"n't blame resort, posted bad reviews obviously spo...",4,positive,RECOMMENDATION,"The resort offers a unique cultural experience with excellent food and clean facilities, despite some minor service issues.",u.s.,,positive,Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Limassol,Cyprus,RAG_Activity_Match,"Beach day, Castle visit",Varna,Bulgaria,RAG_Activity_Match,"Beach day, Nightlife tour"
d3dde98c-657f-46ed-808c-fb81c853d85a,"nice great beach best seen punta cana, food day wo...",3,negative,DISCOUNT,The review highlights a great beach but is overshadowed by issues with food and cleanliness in the room.,punta cana,SORRY_2026,neutral,,,,,,,,,,,,
09397e7e-7f31-484a-ae39-20bb3ec069d8,"paradise, husband went honeymoon paradisus palma r...",5,positive,RECOMMENDATION,"The review praises the luxurious experience, exceptional service, and romantic atmosphere of the hotel, making it highly recommended for honeymooners and couples.","bali, bana",,positive,Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Sharm El Sheikh,Egypt,RAG_Activity_Match,"Scuba diving, Bedouin dinner",Antalya,Turkey,RAG_Activity_Match,"Beach day, Boat tour"
0d4c9f9e-df28-4575-ac49-b27d6c2a449d,family total 22 people visited breezes punta cana ...,2,negative,DISCOUNT,"The review highlights several issues including poor food quality, uncomfortable dining conditions, and inadequate room conditions, overshadowing any positive aspects.",punta cana,SORRY_2026,negative,,,,,,,,,,,,
4c377cf7-f01c-47ad-b2b4-352f71919341,"good value price recently spent 3 days avenue, sin...",4,positive,RECOMMENDATION,"The hotel offers good value for money with a clean bathroom and convenient location, despite some noise and a small room.",,,positive,Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour",Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Dresden,Germany,RAG_Activity_Match,"Historic center walk, Art gallery visit"
86a71eec-14a8-4e7d-b262-e88ab5a8a10f,"hotel 41 times square perfrect little gem, begin, ...",5,positive,RECOMMENDATION,"Hotel 41 Times Square is a perfect central base for exploring New York, offering a great location, helpful staff, and a comfortable stay.",new york,,positive,Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour",Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Zurich,Switzerland,RAG_Activity_Match,"Lake cruise, Museum visit"
3cca230b-e46b-4c08-b0a2-7294ddf446ab,"thomson, thomson, booked holiday thomson, joke, lo...",3,neutral,DISCOUNT,"The review highlights both positive aspects of the hotel experience, such as the beach and excursions, and negative issues like flight quality and pool hygiene, leading to an overall neutral sentiment.",thomson,SORRY_2026,neutral,,,,,,,,,,,,
fb074299-e65e-48b5-ba21-bc2fea4ae062,not great stayed san juan beach hotel 7/31 till 8/...,2,negative,DISCOUNT,"The hotel experience was marred by humidity, maintenance issues, and a lack of privacy, despite polite staff and a nice pool.",san juan beach,SORRY_2026,negative,,,,,,,,,,,,
7cc30ba5-9760-4676-b8bf-d6b863426022,disappointed husband stayed amora jamison 3 nights...,1,negative,DISCOUNT,"The review expresses disappointment with the service and room readiness at the hotel, highlighting multiple issues during the stay.",,SORRY_2026,negative,,,,,,,,,,,,
c5a70707-2931-4c96-b7c2-8768efb8e301,modern chic far centre stayed vincci arena 3 night...,3,negative,DISCOUNT,"The hotel had a clean room and helpful reception, but the location was far from the main attractions and the massage service was disappointing.",,SORRY_2026,neutral,,,,,,,,,,,,
0244537f-4f7e-4cb8-ace4-3b5462c5b3bd,typival hyatt hotel not expect form hyatt hotel cl...,3,neutral,DISCOUNT,"The hotel is clean with nice staff and a good pool, but the accommodations are not luxurious.",typival,SORRY_2026,neutral,,,,,,,,,,,,
3a84adbf-2be5-4fdd-85eb-7fb80fc0d856,completely lacking character poor value money hote...,3,negative,DISCOUNT,"The hotel lacks character and value, with poor facilities and breakfast options.",las ramblas,SORRY_2026,neutral,,,,,,,,,,,,
4d69bd3f-776f-4d48-8729-463d0afb9d40,dangerous visitors dominican republic know resort ...,1,negative,DISCOUNT,"The review expresses serious safety concerns about the resort, highlighting dangerous conditions and a tragic incident.",dominican republic,SORRY_2026,negative,,,,,,,,,,,,
428958ad-a91a-4909-bcc8-ea17f8cccdcc,mediocre experience nice resort just returned 5 da...,3,negative,DISCOUNT,"The review describes a mediocre experience at Palma Real, highlighting issues with service and overall satisfaction despite some positive aspects of the resort.",bali,SORRY_2026,neutral,,,,,,,,,,,,
e5fd3d3e-28ec-41f7-bb94-45003d079d06,"good quite place 5min, outside city 5 days, room g...",4,positive,RECOMMENDATION,"The hotel offers a good location, spacious rooms, and helpful staff, making for a pleasant stay.",,,positive,Amsterdam,Netherlands,RAG_Activity_Match,"Canal cruise, Museum visit",Amsterdam,Netherlands,RAG_Activity_Match,"Cycling tour, Van Gogh Museum visit",Rotterdam,Netherlands,RAG_Activity_Match,"Architecture tour, Harbor cruise"
e71166fa-b449-4611-95e9-cc561a7495c3,"3-star service, friends stayed 6 nights nov. prett...",1,negative,DISCOUNT,"The review describes a series of frustrating experiences at the hotel, including poor service, mistakes with reservations, and inadequate handling of issues, overshadowing any positive aspects.","japan, tokyo",SORRY_2026,negative,,,,,,,,,,,,
c2cb4cfc-6d93-4f9c-b99b-7a1235b0349c,"gem arno definetely worth money, lovely appointed ...",4,positive,RECOMMENDATION,"The hotel offers lovely rooms and common areas, making it a worthwhile stay despite being a bit off the main track.",,,positive,Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, River walk",Verona,Italy,RAG_Activity_Match,"Amphitheater opera, Historic center walk",Verona,Italy,RAG_Activity_Match,"Opera at the Arena, Historic center walk"
55a6f837-2ac4-434e-8e79-1469cacd8c69,"disappointed, friend tried hotels sf excited try d...",2,negative,DISCOUNT,"The reviewer was disappointed with the hotel experience, citing issues with room size, cleanliness, and service, despite some positive aspects like comfortable beds and a nice restaurant.",,SORRY_2026,negative,,,,,,,,,,,,
2dd300a5-1b65-4c9d-ab97-553031afe6a4,nice touches arrived marqueen early hours moved no...,5,positive,RECOMMENDATION,"The hotel provided a welcoming atmosphere with helpful staff, convenient location, and thoughtful amenities.",,,positive,Bruges,Belgium,RAG_Activity_Match,"Canal cruise, Brewery visit",Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
fce35b3e-caf8-4960-a6c6-be0df1f28eaa,things know husband son decided time special famil...,2,negative,DISCOUNT,The review highlights friendly staff and clean rooms but expresses frustration with pool access and overcrowding.,"puerto rico, florida",SORRY_2026,negative,,,,,,,,,,,,
006f2b88-1fce-47ba-80bf-fc1c72e8f6b8,ca n't beat value/location/amenities fine family-r...,5,positive,RECOMMENDATION,"The hotel offers great value, a central location, and helpful staff, making it highly recommended.",,,positive,Florence,Italy,RAG_Activity_Match,"Art gallery tour, Cooking class",Florence,Italy,RAG_Activity_Match,"Uffizi Gallery visit, Gelato tasting",Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, River walk"
8d4e2c6c-990d-411b-b81b-50942e5f86d9,"second time actually second stay keio plaza hotel,...",5,positive,RECOMMENDATION,"The review discusses both positive and negative experiences at the hotel, ultimately leading to a neutral sentiment.","japan, osaka, kyoto, tokyo",,positive,Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Pinxtos tour",Granada,Spain,RAG_Activity_Match,"Alhambra visit, Flamenco show",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
9a9c82af-ea3a-475f-a082-384c48d4c0dd,"clean friendly staff, think days stars given littl...",4,positive,RECOMMENDATION,"The hotel is clean, modern, and has friendly staff, making it a great experience in Barcelona.",barcelona,,positive,Barcelona,Spain,NER_Location_Match,"City tour, Nightlife tour, Food tasting",Valencia,Spain,RAG_Activity_Match,"City of Arts and Sciences visit, Beach day",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
21eaff39-7ca8-408f-9686-0777042f07b5,great location basic centrally located a/c worked ...,3,positive,RECOMMENDATION,"The hotel offers a great location, helpful staff, and convenient amenities.",,,neutral,Aqaba,Jordan,RAG_Activity_Match,"Snorkeling, Desert safari",Agadir,Morocco,RAG_Activity_Match,"Beach day, Surf lesson",Amman,Jordan,RAG_Activity_Match,"Citadel visit, Local market tour"
cd3ae730-1dd3-4d8a-a940-5f510659302d,"gets good rooms, traveling san francisco times yea...",3,negative,DISCOUNT,The review expresses dissatisfaction with the hotel's noise levels and cleanliness despite some positive aspects like location and staff friendliness.,san francisco,SORRY_2026,neutral,,,,,,,,,,,,
9c1ed65c-fe6d-4215-a587-09caebb9b0d3,fantastic hotel service hotel receives great revie...,5,positive,RECOMMENDATION,"The hotel offers exceptional service, a great location, and comfortable accommodations, making it highly recommended.",new york,,positive,Paris,France,RAG_Activity_Match,"Museum visit, Wine tasting",Bucharest,Romania,RAG_Activity_Match,"Palace of Parliament tour, Historic center visit",Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour"
a13fa7c8-84e8-4308-a132-91408979dc29,"experience ok, breezes apr, 3 11th, 3 couples expe...",2,negative,DISCOUNT,"The review highlights several issues with the hotel, including poor room conditions and mixed experiences with food and excursions, leading to an overall negative impression.",,SORRY_2026,negative,,,,,,,,,,,,
f444fd40-77c5-4c5e-9372-7cc7752819fd,n't consider unfortunately horrible trip 10 wonder...,1,negative,DISCOUNT,"The review describes a nightmarish experience with numerous issues including mold, poor food quality, and unresponsive staff.",punta cana,SORRY_2026,negative,,,,,,,,,,,,
2b977302-2870-40eb-8f7a-9b6390c84d62,good hotel stayed hotel 2 nights november 2004 fri...,4,positive,RECOMMENDATION,"The hotel is clean and well-decorated, but lacks complimentary tea and coffee.",amsterdam,,positive,Amsterdam,Netherlands,NER_Location_Match,"Canal cruise, Museum visit",Amsterdam,Netherlands,NER_Location_Match,"Cycling tour, Van Gogh Museum visit",Rotterdam,Netherlands,RAG_Activity_Match,"Architecture tour, Harbor cruise"
3914d55b-7aa3-44d6-909c-18e6bc7b11e1,3 star hotel best just returned 6 night stay catal...,2,negative,DISCOUNT,"The review expresses dissatisfaction with multiple aspects of the hotel, highlighting uncomfortable beds, poor service, and inadequate amenities.",mexico,SORRY_2026,negative,,,,,,,,,,,,
162bc15d-3a7a-47b7-9463-a2535d0bb309,mixed bag stayed 5 nights bali hyatt visits days a...,3,neutral,DISCOUNT,"The review highlights both positive aspects of the hotel's ambiance and staff, as well as significant disappointments regarding room quality and the overall experience.","hyatt, bali",SORRY_2026,neutral,,,,,,,,,,,,
9726882c-33af-4f12-abff-13984ddd848e,"plush elegance, loved minute, usually try stay sta...",5,positive,RECOMMENDATION,"The review highlights the plush elegance, stunning decor, and friendly staff of the hotel, creating a pampered and enjoyable experience.",w seattle,,positive,Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art",Seville,Spain,RAG_Activity_Match,"Cathedral visit, Cultural show (Flamenco)",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Pinxtos tour"
b8123d2d-17d1-4e7a-adf9-ec637019791a,good value basic hotel just returned 3 night stay ...,3,neutral,DISCOUNT,"The hotel offers good value with a clean and central location, but the beds may be uncomfortable.",,SORRY_2026,neutral,,,,,,,,,,,,
ea9174fb-3852-4ade-882c-68ea3cc08ffc,"worse stay hotel, no help, concierge no idea sites...",1,negative,DISCOUNT,"The review describes a very poor experience at the hotel, highlighting a lack of helpfulness from the concierge and significant frustration with transportation issues.",,SORRY_2026,negative,,,,,,,,,,,,
6a231eec-cf6b-45b1-9a89-8faa630662ea,excellent stayed renaissance hollywood hotel acade...,5,positive,RECOMMENDATION,The review highlights an excellent stay at the Renaissance Hollywood Hotel with good service and a great view.,,,positive,Milan,Italy,RAG_Activity_Match,"Fashion district walk, Duomo rooftop tour",Florence,Italy,RAG_Activity_Match,"Art gallery tour, Cooking class",Madrid,Spain,RAG_Activity_Match,"Prado Museum visit, Tapas crawl"
c52cbba2-509a-44ca-8157-ae39df7c69d5,stayed excellence club worse vacation wait room gr...,1,negative,DISCOUNT,"The review highlights numerous issues with the hotel, including poor room conditions, inadequate service, and unsatisfactory dining experiences.",,SORRY_2026,negative,,,,,,,,,,,,
b6bb46e1-9018-4cab-8513-c3f6755de756,not recommend hotel did reviewers actually stay ho...,1,negative,DISCOUNT,"The hotel has filthy shared facilities, rude staff, and a poor overall experience, leading to a recommendation against staying there.",,SORRY_2026,negative,,,,,,,,,,,,
7165549a-b278-4d5f-9937-c1d037e7c3bd,"not casino went group, group problem bathroom room...",1,negative,DISCOUNT,"The review highlights numerous issues with the hotel, including poor maintenance, inadequate service, and disappointing food quality, overshadowing the positive aspects of the beautiful water and enjoyable day trips.",,SORRY_2026,negative,,,,,,,,,,,,
3808d9c5-3130-424c-8427-f8fcc6f295a6,"rudest people dont stay, despite fact cool hotel p...",1,negative,DISCOUNT,The review expresses disappointment with the rude staff and overall experience at the hotel.,,SORRY_2026,negative,,,,,,,,,,,,
7e2b681b-8aaf-46d1-a96c-7210d9fd5528,"central-ish location not value money, family weeke...",2,negative,DISCOUNT,"The hotel lacks value for money with uncomfortable rooms, a seedy surrounding area, and inadequate amenities.",,SORRY_2026,negative,,,,,,,,,,,,
0124d595-919b-4a46-8327-d8130d800da1,amateur hour ritz start saying following stay occu...,1,negative,DISCOUNT,"The review highlights significant issues with room availability, staff training, and overall service quality during a busy Mardi Gras weekend, overshadowing any positive aspects of the hotel.","new orleans, conciergewe",SORRY_2026,negative,,,,,,,,,,,,
910fc864-4b49-4f4c-bb05-7c28945e0703,expected beautiful facilities aging beauty problem...,3,negative,DISCOUNT,"The hotel has beautiful facilities but suffers from aging issues, high prices, and poor service, making it less favorable for leisure travelers.","asia, singapore",SORRY_2026,neutral,,,,,,,,,,,,
2158e1f7-f09f-40f6-889b-430930bc5792,"garden eden resort best stayed, husband stayed 9 j...",5,positive,RECOMMENDATION,"The review highlights a pleasant stay at the Garden Eden Resort with friendly staff, good food, and enjoyable amenities.",mondays beach buffett,,positive,Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Limassol,Cyprus,RAG_Activity_Match,"Beach day, Castle visit",Varna,Bulgaria,RAG_Activity_Match,"Beach day, Nightlife tour"
